match_id,id,minute,second,team,player,x,y,shot_body_part,shot_type,shot_first_time,shot_aerial_won,under_pressure,is_goal,shot_one_on_one
3879839,0ad239da-9305-4054-a632-47c12b364826,80,35,Fiorentina,Nikola Kalinić,99.6,37.0,Right Foot,Open Play,,,,1,
3879839,69b711d1-76b3-454e-8d24-d9890e867737,82,20,Juventus,Patrice Evra,109.2,43.5,Left Foot,Open Play,True,,,0,
3879839,4b362f03-c979-4331-b0ec-77960a4aeaf3,82,21,Juventus,Álvaro Borja Morata Martín,116.4,36.5,Right Foot,Open Play,True,,,1,
3879839,729c6a54-1607-4dee-aa5e-859505baadd2,89,40,Fiorentina,Nikola Kalinić,108.1,40.1,Right Foot,Penalty,,,,0,
3879839,7b9c21b7-8b6f-4b12-8864-70d697464e88,89,42,Fiorentina,Federico Bernardeschi,113.4,45.0,Left Foot,Open Play,True,,True,0,
3879839,1ae68fcb-a34c-4204-b953-5f007660ac91,90,38,Fiorentina,Nikola Kalinić,111.6,37.9,Head,Open Play,,True,True,0,
3879839,45659480-4668-4f1d-be25-e87b058ce892,92,29,Fiorentina,Mauro Matías Zárate,92.5,28.2,Right Foot,Free Kick,,,,0,
3879839,4ea5b0ca-b3d6-4729-a89c-a06d2cd76701,92,48,Fiorentina,Davide Astori,114.5,31.6,Head,Open Play,,True,True,0,
3879839,50359431-c792-434c-be9a-4d55f92c51ad,92,49,Fiorentina,Nikola Kalinić,117.9,43.8,Head,Open Play,,,,0,
3879840,18dbbdff-9853-4b61-a540-45fcd107e160,4,17,Bologna,Franco Brienza,104.9,48.8,Left Foot,Open Play,True,,,0,
3879840,a458bc36-45df-438c-9483-fd29dbb8ea4a,6,49,Bologna,Franco Brienza,94.6,38.8,Left Foot,Free Kick,,,,0,
3879840,ee465c10-e006-4a81-b4f8-bdb74888d5c1,9,12,Bologna,Luca Rizzo,101.1,24.4,Right Foot,Open Play,,,True,0,
3879840,b72ba810-f4f9-4793-b4b2-0d0f21cff18b,10,59,Bologna,Emanuele Giaccherini,109.9,30.5,Right Foot,Open Play,,,,1,
3879840,1de8348f-febb-4880-ad47-0e8c9cdc362f,12,40,Genoa,Leonardo Pavoletti,113.2,38.7,Head,Open Play,,True,True,0,
3879840,12ddd188-a7ab-48d9-9dce-ae33a190dbcf,35,51,Bologna,Adam Masina,81.6,21.4,Left Foot,Open Play,,,,0,
3879840,970dfbd7-3cc6-41ee-a9cd-8ee84003b765,38,33,Genoa,Leonardo Pavoletti,105.5,34.5,Left Foot,Open Play,True,,,0,
3879840,bcd714bc-197b-4d24-800d-1bd02b448f8a,39,33,Genoa,Leonardo Pavoletti,105.5,41.0,Head,Open Play,,True,True,0,
3879840,07e993fb-237a-482e-9f0c-3d188abd1dbf,46,27,Bologna,Luca Rizzo,106.9,50.4,Left Foot,Open Play,,,True,0,
3879840,c665ec24-db32-4339-8cae-74ef429902a9,58,20,Bologna,Domenico Maietta,107.4,29.0,Right Foot,Open Play,True,,True,0,
3879840,326fe1fe-6445-403d-abb8-1c2eeeac2e58,60,43,Bologna,Matteo Brighi,95.6,39.5,Right Foot,Open Play,True,,,0,
3879840,b5643e90-f219-458d-b9ed-5cdeecdab387,62,41,Bologna,Sergio Floccari,110.7,41.4,Left Foot,Open Play,True,,,1,
3879840,52916df6-eb06-435b-ae66-9a26cb6dc547,69,7,Bologna,Franco Brienza,97.1,38.3,Left Foot,Open Play,,,,0,
3879840,40009020-57c1-4ccb-a25b-617e8cbb3a40,77,7,Genoa,Jesús Joaquín Fernández Sáez de la Torre,93.1,39.9,Left Foot,Open Play,,,True,0,
3879840,d4586c8c-7637-44cd-ba9b-6443c799af1a,79,52,Genoa,Armando Izzo,113.4,57.8,Left Foot,Open Play,,,,0,
3879840,64bf17fb-92a0-47d3-b658-412af9127256,85,29,Bologna,Franco Brienza,106.1,27.7,Left Foot,Open Play,,,True,0,
3879836,6286a1e1-8455-4e46-96ee-06b0642779ef,5,4,AC Milan,Kevin-Prince Boateng,94.8,24.2,Right Foot,Open Play,,,,0,
3879836,25cdfcbf-6105-4b51-90f0-cfe52d4b6516,10,35,AC Milan,Andrea Poli,108.3,53.8,Right Foot,Open Play,True,,,0,
3879836,1b217a4d-ab9f-42f1-83a9-b1baf519eba5,10,54,AC Milan,Giacomo Bonaventura,93.6,25.2,Right Foot,Open Play,,,,0,
3879836,09651109-db0f-460c-bb85-7a85f4554f7e,10,55,AC Milan,Carlos Arturo Bacca Ahumada,111.2,34.6,Right Foot,Open Play,,,,0,True
3879836,c8c6c3f6-6764-4de0-a36f-6f9d0d709132,13,29,AC Milan,Carlos Arturo Bacca Ahumada,97.9,46.7,Right Foot,Open Play,True,,,0,
3879836,8b3d26ba-4b33-4ef5-ac39-9dceb00f6392,33,4,AC Milan,Mario Barwuah Balotelli,94.8,58.8,Right Foot,Open Play,,,,0,
3879836,81c57e98-e1c6-4ea2-ab86-8e081b9323b5,33,26,AC Milan,Alessio Romagnoli,79.5,29.7,Left Foot,Open Play,,,,0,
3879836,46b3c58c-d7cd-4b46-88dd-46a3c9309e62,39,20,AC Milan,Giacomo Bonaventura,91.3,31.8,Right Foot,Open Play,,,,0,
3879836,2c27614c-dde1-40e0-bda5-a3ae3db4ded7,43,41,AC Milan,Alex Rodrigo Dias da Costa,108.1,42.1,Head,Open Play,,,,0,
3879836,e2f6458f-78d7-4ac5-8044-34295e1f7664,47,36,Carpi,Marco Crimi,108.7,25.0,Left Foot,Open Play,True,,True,0,
3879836,3b84273e-17d0-49c9-812a-d652a1030f04,56,45,AC Milan,Giacomo Bonaventura,97.2,33.6,Right Foot,Open Play,True,,,0,
3879836,945150fd-a34f-4a2e-b988-7d3dd638cfd2,57,14,Carpi,Kevin Lasagna,90.7,50.2,Left Foot,Open Play,,,,0,
3879836,fd7dea63-ecb2-4b61-af7f-da1733aadba8,60,30,Carpi,Cristian Zaccardo,99.8,37.5,Right Foot,Open Play,,,,0,
3879836,bf830056-bc58-4509-91c1-294d56418afb,67,7,Carpi,Raphael Martinho Alves de Lima,91.2,27.2,Left Foot,Open Play,True,,,0,
3879836,37ac4f27-b893-4abf-b411-8b901b0ad772,68,20,AC Milan,Mario Barwuah Balotelli,92.0,35.7,Right Foot,Open Play,,,,0,
3879836,9431ecd0-d95e-4ce2-bb2d-9fff7496e6d7,71,5,AC Milan,José Mauri,93.1,39.5,Right Foot,Open Play,,,True,0,
3879836,cc24a36b-0d05-4411-9c3a-3839c253dcfc,71,9,AC Milan,Mario Barwuah Balotelli,102.1,29.5,Right Foot,Open Play,,,,0,
3879836,f399d3e0-876a-4390-a8d5-845cac10491a,73,15,AC Milan,José Mauri,106.5,44.1,Head,Open Play,,,,0,
3879836,eb5026e8-ab67-4f6b-97d6-ddd23be0acd0,77,44,AC Milan,José Mauri,93.1,43.6,Right Foot,Open Play,True,,,0,
3879836,e908dfa2-e2aa-406e-89c1-5fbcebf33086,83,54,Carpi,Jerry Uche Mbakogu,104.9,24.0,Right Foot,Open Play,,,,0,
3879836,7871e51b-b6ba-4f57-8353-669433deb79e,87,17,AC Milan,Mario Barwuah Balotelli,97.0,53.6,Right Foot,Free Kick,,,,0,
3879836,53e86ea1-55b1-4fd4-9c05-7c795d58ecdd,87,21,AC Milan,Luca Antonelli,103.2,38.2,Head,Open Play,,,,0,
3879836,879e6167-f7a2-4938-91e9-d92728a6216f,87,23,AC Milan,Alex Rodrigo Dias da Costa,115.2,29.8,Left Foot,Open Play,True,,,0,
3879836,0e9d8bc5-65c7-4c3d-9781-01dbc7881ba5,89,51,Carpi,Marco Crimi,106.2,55.8,Left Foot,Open Play,,,,0,
3879836,82cb9ee7-bc20-4b5a-94ad-a3b75ad3c695,91,20,AC Milan,José Mauri,110.9,41.7,Head,Open Play,,True,True,0,
3879833,86846230-3835-47b9-bdd8-225fd21c51b2,7,14,Lazio,Marco Parolo,113.6,44.6,Head,Open Play,,True,True,0,
3879833,fbdbb378-7fcf-40fa-a3c7-28e816821e0a,8,6,Juventus,Paulo Bruno Exequiel Dybala,114.9,45.1,Left Foot,Open Play,True,,,0,
3879833,40e73b0d-7ec5-4cdd-96fb-019c3be73804,13,30,Juventus,Paul Pogba,92.0,35.0,Right Foot,Open Play,,,,0,
3879833,4b2ad39b-29e5-4bf5-a99d-f17536a36c61,14,3,Juventus,Paul Pogba,108.8,46.4,Head,Open Play,,True,True,0,
3879833,2e29a1b7-2bd2-4f2a-98f0-a5e920ed6dc8,15,31,Lazio,Ogenyi Eddy Onazi,87.4,51.7,Right Foot,Open Play,,,,0,
3879833,91e9a2d3-7158-413d-980d-3af936053d37,17,4,Juventus,Alex Sandro Lobo Silva,112.5,33.0,Head,Open Play,,True,True,0,
3879833,bd859829-c2bf-4888-82e1-7649482eb8fb,18,49,Juventus,Alex Sandro Lobo Silva,94.7,24.6,Left Foot,Open Play,,,,0,
3879833,db695257-e79d-4e28-bd37-e872a1e5c677,20,6,Juventus,Paul Pogba,108.1,42.0,Right Foot,Open Play,True,,,0,
3879833,76a44ad9-08c8-4f9e-a2ff-a5c541602120,21,41,Juventus,Paulo Bruno Exequiel Dybala,111.4,32.6,Head,Open Play,,,,0,
3879833,b93bc4c4-39c5-4ffd-b224-d9ff28cd9fd7,22,35,Lazio,Filip Đorđević,105.5,25.1,Left Foot,Open Play,True,,,0,
3879833,b4463dda-520f-4ba5-95c1-9465ce39cb95,26,20,Lazio,Keita Baldé Diao,101.3,19.4,Right Foot,Open Play,,,True,0,
3879833,1a21b5b2-1da2-4617-b340-6121f2369bea,28,54,Lazio,Keita Baldé Diao,101.6,55.4,Left Foot,Open Play,,,,0,
3879833,b8287739-0093-4fe7-9276-eb46e6fc0132,30,56,Juventus,Paul Pogba,84.2,35.9,Right Foot,Free Kick,,,,0,
3879833,578bd7f3-76bf-4ad7-b4ab-e79bf0e38d35,31,33,Lazio,Keita Baldé Diao,95.7,21.8,Right Foot,Open Play,,,True,0,
3879833,a4882d0a-5c4b-4601-8feb-bbbd3ddc06df,33,31,Juventus,Sami Khedira,102.7,52.6,Right Foot,Open Play,,,,0,
3879833,501bafe2-c118-4f0a-b765-61e8942b506b,37,50,Juventus,Paulo Bruno Exequiel Dybala,101.3,56.8,Left Foot,Open Play,True,,,0,
3879833,51f230b7-4a89-4cfd-a432-33112d1b2270,38,37,Juventus,Paul Pogba,114.2,51.7,Right Foot,Open Play,,,,0,
3879833,30c3309e-7e13-442c-abbd-469093a4ca39,38,37,Juventus,Mario Mandžukić,117.1,41.1,Left Foot,Open Play,,,,1,
3879833,caae5f69-3f60-4b48-81f8-1a8f1962a67b,49,18,Juventus,Anderson Hernanes de Carvalho Andrade,92.3,28.4,Right Foot,Free Kick,,,,0,
3879833,5db88053-bc6d-4dc3-84d0-895675e1eb5c,51,12,Juventus,Paulo Bruno Exequiel Dybala,108.0,40.0,Left Foot,Penalty,,,,1,
3879833,084e3934-54ba-495c-b27f-0775e74650d6,63,47,Juventus,Paulo Bruno Exequiel Dybala,109.6,44.8,Right Foot,Open Play,,,,1,
3879833,0d4225ac-4788-43cc-9c8b-aa2de8d57c18,65,45,Lazio,Keita Baldé Diao,97.6,48.5,Right Foot,Open Play,,,True,0,
3879833,582b0b74-5430-44b9-bda8-1d6df5b586a4,68,47,Juventus,Paulo Bruno Exequiel Dybala,91.9,32.8,Left Foot,Open Play,,,True,0,
3879833,b913518d-0584-42b6-9cbc-b98209e5a0b9,84,38,Juventus,Simone Zaza,101.3,33.1,Left Foot,Open Play,True,,,0,
3879833,43b44f4c-c713-44ab-8bda-3200d70cdcaf,86,30,Juventus,Anderson Hernanes de Carvalho Andrade,94.1,29.6,Right Foot,Open Play,,,,0,
3879833,98090a43-d066-4858-b6fd-ff0d333cc060,88,41,Juventus,Simone Zaza,92.1,53.7,Left Foot,Open Play,,,,0,
3879828,8da83718-f450-4d99-9a64-a475f1379ea2,0,19,Torino,Josef Alexander Martínez Mencia,95.4,22.9,Left Foot,Open Play,,,,0,
3879828,ff681c76-561d-4c83-bb4b-ae91aa9c6117,1,40,Torino,Joel Chukwuma Obi,96.2,30.5,Right Foot,Open Play,,,,0,
3879828,3633d8de-5e7e-4d79-a175-3e47d621cfaa,7,7,AS Roma,Maicon Douglas Sisenando,102.9,56.1,Right Foot,Open Play,,,,0,
3879828,45f2ec83-f6ef-43bb-bd01-6da127bfc3b4,10,8,AS Roma,Mohamed Salah,103.3,52.2,Left Foot,Open Play,,,True,0,
3879828,6e1cd904-e672-467b-b305-f8addf90dc06,11,57,AS Roma,Alessandro Florenzi,99.2,54.8,Right Foot,Open Play,,,,0,
3879828,b8fd9390-b67a-4d95-ad43-33282749d5e2,11,58,AS Roma,Mohamed Salah,108.6,43.9,Right Foot,Open Play,True,,,0,
3879828,54b51bdb-e29f-410b-b8e9-3b4b8703a061,15,23,AS Roma,Mohamed Salah,94.9,37.9,Left Foot,Open Play,,,True,0,
3879828,2324a49f-c1b8-4096-ae15-46bd9f906564,18,57,AS Roma,Seydou Kéita,90.7,55.7,Left Foot,Open Play,,,,0,
3879828,aaabe24d-f03d-4d0e-8598-8e66475ca3e3,19,44,Torino,Andrea Belotti,107.3,47.5,Right Foot,Open Play,True,,,0,
3879828,3d4159ac-e68e-46f9-8ff9-c74834ce2c09,24,8,Torino,Josef Alexander Martínez Mencia,106.4,34.9,Right Foot,Open Play,,,,0,
3879828,f5634687-a4b4-498d-8b6f-d2b8bb231d8c,26,0,AS Roma,Radja Nainggolan,103.8,41.0,Left Foot,Open Play,True,,True,0,
3879828,1f9e8e9c-ba3e-4b70-86c1-117ad5c7bcff,30,17,Torino,Andrea Belotti,87.2,31.5,Right Foot,Open Play,,,,0,
3879828,493c7e03-980a-4a81-8e79-eef342628c04,32,43,Torino,Gastón Alexis Silva Perdomo,105.7,22.6,Right Foot,Open Play,,,True,0,
3879828,e7ca4b5d-aedf-46a0-9288-ae9cf5ee738a,34,9,Torino,Andrea Belotti,108.0,40.0,Right Foot,Penalty,,,,1,
3879828,aa316665-582d-4a24-ac26-bcb0239cc368,39,53,AS Roma,Radja Nainggolan,94.6,32.2,Right Foot,Open Play,,,True,0,
3879828,0a6dc208-dd8d-42a4-a906-b8e79d255ec4,41,42,AS Roma,Radja Nainggolan,107.5,47.6,Right Foot,Open Play,True,,,0,
3879828,75e529e7-b55b-4f75-83b3-fdaf00b4b4fe,44,12,AS Roma,Alessandro Florenzi,95.1,39.7,Right Foot,Free Kick,,,,0,
3879828,0d42150a-6195-47a2-97f1-8911cd96670e,46,6,AS Roma,Stephan El Shaarawy,109.2,38.6,Head,Open Play,,,,0,
3879828,d19442e5-4778-4d7d-8092-812f8f624ef1,47,9,Torino,Daniele Baselli,93.4,53.7,Right Foot,Open Play,,,,0,
3879828,88861f92-3d47-49dd-ae2e-42635dc47654,51,4,Torino,Gastón Alexis Silva Perdomo,98.4,17.1,Left Foot,Open Play,,,,0,
3879828,b4e75a1a-c430-4234-ab0a-d65b615e1826,56,37,AS Roma,Alessandro Florenzi,92.6,51.7,Right Foot,Open Play,,,True,0,
3879828,a2dfe2c9-d619-4708-be90-c3b1e3254755,57,1,AS Roma,Radja Nainggolan,114.3,48.1,Right Foot,Open Play,True,,,0,
3879828,23c06efb-1ac2-404a-bf62-a5bbaafe13d0,58,4,Torino,Josef Alexander Martínez Mencia,100.0,24.7,Right Foot,Open Play,,,,0,
3879828,4b598fbf-69b4-4296-8a4f-4865d24af535,63,23,AS Roma,Edin Džeko,109.4,31.6,Head,Open Play,,True,True,0,
3879828,88a14567-73cb-4715-b1db-4125669f5283,64,54,AS Roma,Konstantinos Manolas,110.4,38.5,Head,Open Play,,True,True,1,
3879828,25aba060-9877-4c68-a4c1-5101912fd1d8,67,9,Torino,Daniele Baselli,86.7,41.1,Right Foot,Open Play,,,,0,
3879828,2df005ac-634a-4378-893d-008214329709,71,54,AS Roma,Konstantinos Manolas,99.3,24.8,Right Foot,Free Kick,,,,0,
3879828,e4488bae-5e5f-4018-ad85-dd081fb05869,74,35,Torino,Andrea Belotti,96.0,42.2,Right Foot,Open Play,,,,0,
3879828,13d7f267-cb11-4d1d-a4fe-cb5f6f463d92,76,24,Torino,Alessandro Gazzi,111.6,37.0,Head,Open Play,,True,True,0,
3879828,48e907ec-8d3c-4c67-a287-c09045679b48,78,6,AS Roma,Edin Džeko,96.3,42.6,Right Foot,Open Play,,,,0,
3879828,7cede66a-8297-491d-b19f-67a45cad566e,79,56,Torino,Josef Alexander Martínez Mencia,113.1,37.0,Left Foot,Open Play,True,,,1,
3879828,a6d5e9fe-fb27-4ba8-ad5c-f3301d80258b,85,49,AS Roma,Konstantinos Manolas,108.4,46.4,Head,Open Play,,,,0,
3879828,d1c1b940-b316-4c85-930c-b2bb996a56bd,85,50,AS Roma,Francesco Totti,114.4,34.5,Right Foot,Open Play,True,,,1,
3879828,d087fc8d-b915-4cf9-bea1-579ec3c9312a,88,8,AS Roma,Francesco Totti,108.0,40.0,Right Foot,Penalty,,,,1,
3879828,3796ed4b-cb17-4cd0-b175-c9452013ef84,89,49,AS Roma,Francesco Totti,95.2,24.3,Right Foot,Open Play,,,True,0,
3879832,5915cfe4-45df-46e8-a206-6b0510356475,0,46,Palermo,Ivaylo Chochev,115.3,32.8,Head,Open Play,,,,0,
3879832,092e0301-855b-4f96-b575-5e3aa044506b,1,24,Palermo,Franco Damián Vázquez,108.0,40.0,Left Foot,Penalty,,,,1,
3879832,3a02399a-9ccf-4934-a484-09fd8f532ab8,9,43,Atalanta,Gabriel Alejandro Paletta,113.2,37.2,Head,Open Play,,True,True,0,
3879832,1273bd8b-9ca3-4659-bfa2-b26333341f06,10,40,Atalanta,Marco Borriello,108.1,40.1,Left Foot,Penalty,,,,1,
3879832,675be376-e385-4cbe-8247-354f70cdea08,18,44,Atalanta,Cristian Raimondi,102.5,56.7,Left Foot,Open Play,,,,0,
3879832,8a3a273f-b3be-48b6-99c4-eb0017a71df1,19,51,Atalanta,Cristian Raimondi,110.2,45.2,Head,Open Play,,,,0,
3879832,2fdae3db-40b8-49a1-9b75-60c5da0cd37a,44,16,Atalanta,Luca Cigarini,93.2,51.0,Left Foot,Open Play,True,,,0,
3879832,5b398be7-91d5-46db-ac31-7994f4a0f781,45,37,Palermo,Aleksandar Trajkovski,112.0,47.2,Left Foot,Open Play,True,,,0,
3879832,0db55023-bb7b-4987-a7f6-8296731d791f,54,44,Atalanta,Gabriel Alejandro Paletta,106.7,45.8,Head,Open Play,,,,1,
3879832,7af52ae7-6555-436b-b065-0376eb45c323,56,23,Palermo,Franco Damián Vázquez,114.5,24.5,Left Foot,Open Play,,,True,0,
3879832,020feeb8-bdda-4051-b794-4adf7445087f,58,51,Atalanta,Boukary Dramé,113.7,35.6,Head,Open Play,,,,0,
3879832,87ffccc5-6dca-46b7-8679-0f27fcaf7a24,75,2,Palermo,Mato Jajalo,108.3,44.0,Left Foot,Open Play,True,,,0,
3879832,cc8578df-c218-486b-8d9a-602f57672b1d,75,4,Palermo,Aljaž Struna,114.6,45.2,Right Foot,Open Play,True,,True,1,
3879832,eab06844-f97c-4fbb-8d70-5fcd98e5f079,76,53,Palermo,Robin Quaison,98.4,26.8,Right Foot,Open Play,,,,0,
3879832,63d620ac-8617-4d09-a848-337dcae93e58,81,43,Palermo,Achraf Lazaar,89.4,30.1,Left Foot,Open Play,,,,0,
3879832,cef7fce1-f5e0-4b7b-85c4-6bbed7d3253c,84,16,Palermo,Aleksandar Trajkovski,101.4,20.9,Right Foot,Free Kick,,,,0,
3879832,b0bdb82a-53e7-4598-b896-cf900623c34d,84,18,Palermo,Mato Jajalo,114.4,45.7,Right Foot,Open Play,True,,,0,
3879832,35af9805-f825-4cb8-8b87-b3e31f1366f6,86,12,Palermo,Franco Damián Vázquez,99.5,26.5,Left Foot,Open Play,True,,True,0,
3879832,62f9c558-bdb3-4c2c-ad6f-d148d8d613ac,86,42,Palermo,Giancarlo González Castro,111.5,39.0,Head,Open Play,,,,0,True
3879832,690a33fc-b2aa-4d52-9394-d6b606fc9bfe,86,43,Palermo,Alberto Gilardino,111.9,43.0,Left Foot,Open Play,True,,True,0,
3879832,8bb7dc86-d2c4-4246-a9f8-3e04ceb9e472,89,48,Atalanta,Alessandro Diamanti,98.6,34.5,Left Foot,Free Kick,,,,0,
3879832,0a3646a0-b38f-421f-9208-c8908472c0b0,90,50,Atalanta,Alessandro Diamanti,89.6,33.5,Left Foot,Free Kick,,,,0,
3879832,76eecb31-a874-47b6-b5ff-b13800edbd01,91,48,Atalanta,Marco Borriello,101.3,25.3,Left Foot,Open Play,,,,0,
3879832,c6358478-3956-488a-8512-ffc5ba944d14,93,34,Atalanta,Remo Freuler,113.5,36.0,Left Foot,Open Play,True,,True,0,
3879830,edecbbef-6f9c-4312-992b-b68598c568c8,2,14,Genoa,Jesús Joaquín Fernández Sáez de la Torre,98.2,45.5,Left Foot,Open Play,True,,True,0,
3879830,760f882b-497f-4c96-9e36-29051fcf08b7,2,51,Inter Milan,Felipe Melo de Carvalho,100.7,45.3,Right Foot,Open Play,True,,True,0,
3879830,285510fd-8b65-4451-a3c6-75641c87b4d3,3,24,Inter Milan,Ivan Perišić,115.7,48.1,Head,Open Play,,,,0,
3879830,02f3b7ce-629e-4e49-8cc7-41db2e499806,3,28,Inter Milan,Marcelo Brozović,106.8,48.5,Right Foot,Open Play,True,,True,0,
3879830,6bb644ae-a42c-4bfa-85a1-0c26dce55f16,6,9,Genoa,Leonardo Pavoletti,95.5,48.8,Right Foot,Open Play,,,True,0,
3879830,54477da3-d91f-4e5d-a869-9a9081cfa030,10,51,Genoa,Blerim Džemaili,93.3,40.7,Right Foot,Open Play,True,,,0,
3879830,f0a7e215-9846-44d0-a321-1ea1ba22ea14,21,32,Genoa,Blerim Džemaili,95.6,45.5,Right Foot,Open Play,,,True,0,
3879830,8fb58562-c35e-47d0-9338-a1936f910830,22,12,Genoa,Blerim Džemaili,96.9,25.6,Right Foot,Open Play,,,,0,
3879830,8b85220e-e7b7-45fd-ad5a-051ed0248157,27,30,Inter Milan,Mauro Emanuel Icardi Rivero,114.9,34.9,Head,Open Play,,,True,0,
3879830,d9cb0ab9-a7bf-4eb9-a688-a7ffb735b027,34,6,Inter Milan,Ivan Perišić,114.4,29.5,Head,Open Play,,,,0,True
3879830,8dd85ac0-b7e7-499e-8b55-47166e32c2d7,34,42,Inter Milan,Marcelo Brozović,98.5,33.9,Right Foot,Open Play,,,True,0,
3879830,83055b94-e0c5-4072-83df-902db7ff39d2,36,2,Inter Milan,Mauro Emanuel Icardi Rivero,108.4,35.3,Right Foot,Open Play,,,True,0,
3879830,e6392e5d-7860-4946-8c0d-048487b92122,37,45,Genoa,Leonardo Pavoletti,107.1,50.9,Right Foot,Open Play,True,,True,0,
3879830,c82a2d9e-fc77-4a27-9d8b-63b2f585d12f,38,20,Genoa,Leonardo Pavoletti,109.0,41.2,Head,Open Play,,True,True,0,
3879830,ca690dfc-c0e8-4056-ae37-48156e073f4b,41,9,Inter Milan,Gary Alexis Medel Soto,102.7,34.1,Left Foot,Open Play,,,True,0,
3879830,96e78bbe-12d9-43c3-906c-10480eed92c3,44,10,Genoa,Leonardo Pavoletti,108.8,35.2,Head,Open Play,,True,True,0,
3879830,a9a14f67-cefb-4865-b6a8-d702cb6855d1,45,11,Genoa,Luca Rigoni,92.8,53.9,Left Foot,Open Play,True,,True,0,
3879830,ad9c4d6c-1ef9-423d-a1b4-13bc690454b0,48,59,Inter Milan,Felipe Melo de Carvalho,98.3,47.4,Right Foot,Open Play,True,,True,0,
3879830,91ea3e59-4e19-4c7f-86f2-43b7f573de50,57,38,Inter Milan,Rodrigo Sebastián Palacio,108.7,28.4,Head,Open Play,,,,0,
3879830,02e1402e-a8ef-426f-8e21-bf3a1407d51f,61,43,Inter Milan,Ivan Perišić,106.2,19.2,Right Foot,Open Play,,,,0,
3879830,c794148d-9e2c-4512-9b63-d64332fea88a,63,10,Genoa,Giovanni Marchese,113.6,45.1,Head,Open Play,,True,True,0,
3879830,2e733928-9677-40cc-a2a0-c785d837b48c,65,16,Genoa,Luca Rigoni,103.3,54.0,Right Foot,Open Play,True,,,0,
3879830,c2253893-0a70-49b0-b6ad-05996258b7c5,75,57,Genoa,Panagiotis Tachtsidis,99.3,31.3,Left Foot,Open Play,True,,,0,
3879830,eec46ee7-f53d-4056-abb2-eab6dec79b22,76,32,Genoa,Sebastian De Maio,116.3,44.6,Right Foot,Open Play,True,,True,1,
3879830,c11e8f9b-d8b9-4d2d-9d19-5c3e0e6c216d,80,14,Inter Milan,Stevan Jovetić,105.2,38.2,Right Foot,Open Play,True,,,0,
3879830,46735399-07ae-4687-926c-cc2d4c11e473,81,49,Inter Milan,Felipe Melo de Carvalho,93.4,55.3,Right Foot,Open Play,,,,0,
3879830,dc13f110-7cc3-40fc-8d45-151ba3aa8d59,82,12,Inter Milan,Mauro Emanuel Icardi Rivero,112.1,37.1,Head,Open Play,,True,True,0,
3879830,e5da884a-84e1-4265-b4cf-c693e75ded58,85,37,Inter Milan,Eder Citadin Martins,103.7,35.6,Right Foot,Open Play,,,,0,
3879830,c8060e3c-3154-4bad-9daa-ceeb6d8f02b5,86,1,Genoa,Cristian Daniel Ansaldi,101.2,48.7,Left Foot,Open Play,,,,0,
3879830,883c1a1b-94ad-4aad-b821-fd38e9df4db7,88,44,Genoa,Panagiotis Tachtsidis,91.2,19.1,Left Foot,Free Kick,,,,0,
3879830,c4e60b5b-e3b6-4b1d-b4f6-b6dc68e13a50,88,55,Genoa,Ezequiel Muñoz,92.6,38.1,Right Foot,Open Play,True,,,0,
3879830,07db9199-b320-4db9-b4ae-d83410cd2ff8,90,1,Inter Milan,Stevan Jovetić,103.6,33.7,Right Foot,Open Play,True,,,0,
3879830,240f404a-175c-4588-a72a-87324ba6cf64,92,13,Inter Milan,Eder Citadin Martins,108.6,28.8,Left Foot,Open Play,,,True,0,
3879792,78e4fce4-55a5-4e43-9060-e7403537971c,9,9,Chievo,Nicolás Federico Spolli,113.5,47.1,Head,Open Play,,,,0,True
3879792,b92a3a91-efbc-46f4-a461-c2c5c630c90e,12,56,Sampdoria,Fabio Quagliarella,99.9,45.6,Left Foot,Open Play,,,,0,
3879792,4435305f-329e-42d4-a0ce-717b32d4a073,16,23,Sampdoria,Antonio Cassano,107.7,45.8,Head,Open Play,,True,True,0,
3879792,2a27c839-8f15-48d0-b6ea-5e8ce95b1264,17,2,Chievo,Riccardo Meggiorini,107.5,50.5,Left Foot,Open Play,,,True,0,
3879792,c314e76d-6396-4aa2-8ad0-081efaca06bd,17,36,Chievo,Riccardo Meggiorini,114.7,47.5,Head,Open Play,,,,0,
3879792,4ff66ed2-00b7-48f9-9144-1f74b524f159,23,35,Chievo,Riccardo Meggiorini,114.9,41.5,Head,Open Play,,,,1,True
3879792,23be492a-3e37-49ab-9e52-74b6b5ba5155,27,11,Sampdoria,José Rodolfo Pires Ribeiro,107.5,23.0,Right Foot,Open Play,True,,,0,
3879792,bdfc592e-5398-48ee-a4ee-1b4901dc9e42,29,44,Chievo,Valter Birsa,108.0,40.0,Left Foot,Penalty,,,,0,
3879792,3d9be6cc-b83c-4cf4-a4a9-1d7772c078b8,32,11,Chievo,Valter Birsa,110.4,37.3,Left Foot,Open Play,True,,,0,
3879792,c879e34e-4940-4dc3-a9c0-95c7ecb05134,32,45,Chievo,Simone Pepe,105.3,27.3,Right Foot,Open Play,True,,,0,
3879792,72ff3f84-3e18-44cb-8e48-b84fcf2e0c7d,39,18,Sampdoria,Roberto Soriano,103.0,49.4,Right Foot,Open Play,True,,,0,
3879792,d898ff03-ac5a-4773-9ae3-af9b6c67f484,40,18,Chievo,Simone Pepe,89.5,45.6,Right Foot,Open Play,True,,True,0,
